date,State,Rt,Climate,Region,RtNormalized,ClimateNormalized
5/23/2020,AL,1.053809431,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.408172604,0.391357419
5/24/2020,AL,1.055146758,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.430175549,0.447528101
5/25/2020,AL,1.05767885,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.471835876,0.672210831
5/26/2020,AL,1.059069976,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.494723972,-0.170349406
5/27/2020,AL,1.061567928,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.535822596,-0.058008041
5/28/2020,AL,1.063646908,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.570027904,0.166674689
5/29/2020,AL,1.064356712,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.581706258,0.222845371
5/30/2020,AL,1.065329369,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.597709314,0.054333324
5/31/2020,AL,1.065187696,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.595378378,-0.170349406
6/1/2020,AL,1.063698567,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.570877846,-0.058008041
6/2/2020,AL,1.066706563,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.620368187,0.840722879
6/3/2020,AL,1.065279188,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.596883689,0.784552196
6/4/2020,AL,1.062892212,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.557610945,0.559869466
6/5/2020,AL,1.06414319,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.578193196,0.672210831
6/6/2020,AL,1.064038301,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.576467465,0.616040149
6/7/2020,AL,1.062678073,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.554087732,0.672210831
6/8/2020,AL,1.06324404,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.563399546,0.840722879
6/9/2020,AL,1.063079573,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.560693582,0.896893561
6/10/2020,AL,1.067463827,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.632827397,0.728381514
6/11/2020,AL,1.069339967,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.663695394,-0.058008041
6/12/2020,AL,1.073141259,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.726237777,-0.114178724
6/13/2020,AL,1.073091484,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.725418833,0.279016054
6/14/2020,AL,1.072606504,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.717439492,0.503698784
6/15/2020,AL,1.070072817,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.675752922,0.166674689
6/16/2020,AL,1.075783172,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.769704981,-0.058008041
6/17/2020,AL,1.07715411,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.792260925,-0.058008041
6/18/2020,AL,1.075376405,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.763012473,0.054333324
6/19/2020,AL,1.074352387,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.746164379,0.447528101
6/20/2020,AL,1.073922539,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.739092121,0.896893561
6/21/2020,AL,1.081318671,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.860780147,0.840722879
6/22/2020,AL,1.076526745,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.781938934,0.672210831
6/23/2020,AL,1.075523286,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.765429096,0.616040149
6/24/2020,AL,1.073532648,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.732677272,-0.001837359
6/25/2020,AL,1.075873118,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.771184856,0.447528101
6/26/2020,AL,1.078136301,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.808420843,-0.058008041
6/27/2020,AL,1.077220577,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.793354502,0.559869466
6/28/2020,AL,1.075536687,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.765649581,1.121576291
6/29/2020,AL,1.074350083,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.746126471,1.233917656
6/30/2020,AL,1.069752662,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.670485435,1.009234926
7/1/2020,AL,1.06513195,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.594461193,0.335186736
7/2/2020,AL,1.062244424,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.546952936,0.840722879
7/3/2020,AL,1.057388902,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.467065382,1.177746974
7/4/2020,AL,1.054140237,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.413615331,1.177746974
7/5/2020,AL,1.044711004,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.25847684,1.121576291
7/6/2020,AL,1.032915731,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.064410063,0.840722879
7/7/2020,AL,1.026635123,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.038924328,0.896893561
7/8/2020,AL,1.014934694,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.231430643,0.840722879
7/9/2020,AL,1.008100704,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.343869788,0.840722879
7/10/2020,AL,0.999846212,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.47968035,1.177746974
7/11/2020,AL,0.987794909,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.67795957,0.840722879
7/12/2020,AL,0.980443535,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.798911197,0.728381514
7/13/2020,AL,0.966678892,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.025379876,0.616040149
7/14/2020,AL,0.955574659,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.208077022,0.896893561
7/15/2020,AL,0.94555896,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.372864596,1.065405609
7/16/2020,AL,0.937670787,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.502648138,0.896893561
7/17/2020,AL,0.931068972,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.611267324,1.121576291
7/18/2020,AL,0.921396597,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.770406213,1.346259021
7/19/2020,AL,0.914951143,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.876452803,1.346259021
7/20/2020,AL,0.908156502,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.988244542,1.346259021
7/21/2020,AL,0.90456203,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.047384131,1.121576291
7/22/2020,AL,0.90004227,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.121747417,1.065405609
7/23/2020,AL,0.901120712,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.104003888,1.009234926
7/24/2020,AL,0.90007737,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.121169919,0.784552196
7/25/2020,AL,0.899511644,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.130477768,0.953064244
7/26/2020,AL,0.900479507,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.114553588,0.784552196
7/27/2020,AL,0.906437814,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-2.016521992,0.953064244
7/28/2020,AL,0.909700659,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.962838638,0.953064244
7/29/2020,AL,0.915957826,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.85988992,0.728381514
7/30/2020,AL,0.922008212,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.760343356,0.953064244
7/31/2020,AL,0.931168108,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.609636247,1.121576291
8/1/2020,AL,0.942366947,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.425382556,0.840722879
8/2/2020,AL,0.952862693,79,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.252696803,0.616040149
8/3/2020,AL,0.96876848,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.991000035,0.840722879
8/4/2020,AL,0.982566227,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.763986698,0.672210831
8/5/2020,AL,0.993047651,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.591536584,0.840722879
8/6/2020,AL,1.008903135,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.330667449,0.784552196
8/7/2020,AL,1.016931554,81.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.198576449,0.896893561
8/8/2020,AL,1.030829191,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.030080371,0.953064244
8/9/2020,AL,1.041899059,84,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.212212112,1.177746974
8/10/2020,AL,1.048981705,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.328742376,1.290088339
8/11/2020,AL,1.057808175,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.473963651,1.290088339
8/12/2020,AL,1.063681932,85,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.570604151,1.290088339
8/13/2020,AL,1.069472801,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.665880902,1.065405609
8/14/2020,AL,1.068103097,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.643345261,0.840722879
8/15/2020,AL,1.071902179,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.705851283,0.953064244
8/16/2020,AL,1.066687644,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.620056914,0.840722879
8/17/2020,AL,1.066104546,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.610463245,0.840722879
8/18/2020,AL,1.059202365,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.496902158,0.672210831
8/19/2020,AL,1.051846922,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.375883585,0.784552196
8/20/2020,AL,1.041659193,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.208265614,0.503698784
8/21/2020,AL,1.033384255,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.072118655,0.335186736
8/22/2020,AL,1.022356285,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.109323741,0.391357419
8/23/2020,AL,1.011833366,80,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.282456569,0.728381514
8/24/2020,AL,0.996890479,81,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.528310812,0.840722879
8/25/2020,AL,0.987773732,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.678307994,0.391357419
8/26/2020,AL,0.978208733,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.835680233,1.121576291
8/27/2020,AL,0.972251112,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.933700542,1.009234926
8/28/2020,AL,0.964901361,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.054625466,0.672210831
8/29/2020,AL,0.955705471,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.205924781,0.672210831
8/30/2020,AL,0.952461527,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.259297158,1.009234926
8/31/2020,AL,0.948404873,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.326040994,1.009234926
9/1/2020,AL,0.945543083,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.373125819,0.953064244
9/2/2020,AL,0.940944145,83.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.448791814,1.121576291
9/3/2020,AL,0.93754282,84.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.504753569,1.233917656
9/4/2020,AL,0.939087343,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.479341644,1.065405609
9/5/2020,AL,0.939448909,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.473392824,0.335186736
9/6/2020,AL,0.938951136,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.481582648,0.166674689
9/7/2020,AL,0.942887831,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.416812489,0.222845371
9/8/2020,AL,0.944151462,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.396022059,0.559869466
9/9/2020,AL,0.94640144,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.359003333,0.503698784
9/10/2020,AL,0.947311514,80.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.344029951,0.784552196
9/11/2020,AL,0.956956305,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.1853449,1.065405609
9/12/2020,AL,0.961704423,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.107224456,1.009234926
9/13/2020,AL,0.968181154,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-1.000663268,1.065405609
9/14/2020,AL,0.975257511,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.884236476,1.065405609
9/15/2020,AL,0.982601533,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.763405811,0.559869466
9/16/2020,AL,0.990768452,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.629036081,-0.395032136
9/17/2020,AL,0.998483678,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.502098024,0.559869466
9/18/2020,AL,1.007782495,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.349105258,-0.001837359
9/19/2020,AL,1.016118922,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.211946625,-0.395032136
9/20/2020,AL,1.020696202,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.136636967,-0.395032136
9/21/2020,AL,1.025446283,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",-0.058484226,-0.619714866
9/22/2020,AL,1.033961918,64.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.081622903,-1.012909644
9/23/2020,AL,1.043784797,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.243238023,-0.226520089
9/24/2020,AL,1.055108844,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.429551752,-0.732056231
9/25/2020,AL,1.060147939,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.512459619,-0.338861454
9/26/2020,AL,1.067971956,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.641187607,0.222845371
9/27/2020,AL,1.071560028,77,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.700221897,0.391357419
9/28/2020,AL,1.082302346,73,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.876964481,-0.058008041
9/29/2020,AL,1.083250659,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",0.892567007,-1.349933739
9/30/2020,AL,1.092385847,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.042867597,-1.069080326
10/1/2020,AL,1.099920031,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.166826983,-0.844397596
10/2/2020,AL,1.098301913,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.140204204,-1.686957834
10/3/2020,AL,1.101328203,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.189995536,-1.574616469
10/4/2020,AL,1.105631247,64,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.260793209,-1.069080326
10/5/2020,AL,1.113128129,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.384138868,-0.844397596
10/6/2020,AL,1.112360188,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.37150399,-0.451202819
10/7/2020,AL,1.112392766,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.372039994,-0.226520089
10/8/2020,AL,1.114391156,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.40491936,-0.282690771
10/9/2020,AL,1.111310254,71,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.354229502,-0.282690771
10/10/2020,AL,1.114447885,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.405852718,-0.114178724
10/11/2020,AL,1.110084679,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.334065204,-0.170349406
10/12/2020,AL,1.107073605,76.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.284524221,0.335186736
10/13/2020,AL,1.107756265,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.295755977,-0.900568279
10/14/2020,AL,1.106406831,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.273553836,-0.844397596
10/15/2020,AL,1.101118888,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.186551691,-0.395032136
10/16/2020,AL,1.102113383,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.202914046,-1.911640564
10/17/2020,AL,1.101283429,55,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.189258872,-2.080152611
10/18/2020,AL,1.097632596,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.12919198,-0.900568279
10/19/2020,AL,1.097411395,71.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.125552576,-0.226520089
10/20/2020,AL,1.101788997,72,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.197576946,-0.170349406
10/21/2020,AL,1.10198387,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.200783178,-0.114178724
10/22/2020,AL,1.105541402,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.259314995,0.054333324
10/23/2020,AL,1.105883241,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.264939248,0.279016054
10/24/2020,AL,1.107584504,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.292930005,-0.900568279
10/25/2020,AL,1.106942204,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.28236229,-0.732056231
10/26/2020,AL,1.10416664,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.236696135,-0.338861454
10/27/2020,AL,1.109044098,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.3169446,-0.507373501
10/28/2020,AL,1.106679851,74.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.278045815,0.110504006
10/29/2020,AL,1.101720294,62,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.196446581,-1.293763056
10/30/2020,AL,1.098894941,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.149961251,-2.417176706
10/31/2020,AL,1.09492237,57.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN",1.084600827,-1.799299199
4/1/2020,AR,1.128905913,57,"Region 06 AR, LA, NM, OK, TX",1.018065233,-1.454906676
4/2/2020,AR,1.115899541,63,"Region 06 AR, LA, NM, OK, TX",0.840564959,-0.864203064
4/3/2020,AR,1.106937267,62.5,"Region 06 AR, LA, NM, OK, TX",0.718255209,-0.913428365
4/4/2020,AR,1.097676209,54.5,"Region 06 AR, LA, NM, OK, TX",0.591867902,-1.701033181
4/5/2020,AR,1.085887816,60,"Region 06 AR, LA, NM, OK, TX",0.430989603,-1.15955487
4/6/2020,AR,1.074374319,65,"Region 06 AR, LA, NM, OK, TX",0.273862859,-0.66730186
4/7/2020,AR,1.061800857,69.5,"Region 06 AR, LA, NM, OK, TX",0.102270584,-0.224274152
4/8/2020,AR,1.052171934,74,"Region 06 AR, LA, NM, OK, TX",-0.029137043,0.218753557
4/9/2020,AR,1.048081768,65,"Region 06 AR, LA, NM, OK, TX",-0.084956267,-0.66730186
4/10/2020,AR,1.04120182,51.5,"Region 06 AR, LA, NM, OK, TX",-0.178848142,-1.996384987
4/11/2020,AR,1.035772574,55.5,"Region 06 AR, LA, NM, OK, TX",-0.252942029,-1.602582579
4/12/2020,AR,1.029413088,60,"Region 06 AR, LA, NM, OK, TX",-0.339731067,-1.15955487
4/13/2020,AR,1.029131626,48.5,"Region 06 AR, LA, NM, OK, TX",-0.343572229,-2.291736793
4/14/2020,AR,1.02729459,45.5,"Region 06 AR, LA, NM, OK, TX",-0.368642587,-2.587088599
4/15/2020,AR,1.024970767,49,"Region 06 AR, LA, NM, OK, TX",-0.400356213,-2.242511492
4/16/2020,AR,1.027826347,54.5,"Region 06 AR, LA, NM, OK, TX",-0.361385604,-1.701033181
4/17/2020,AR,1.03087055,57.5,"Region 06 AR, LA, NM, OK, TX",-0.319840824,-1.405681375
4/18/2020,AR,1.034074179,49.5,"Region 06 AR, LA, NM, OK, TX",-0.276120328,-2.193286191
4/19/2020,AR,1.03946585,53.5,"Region 06 AR, LA, NM, OK, TX",-0.202539234,-1.799483783
4/20/2020,AR,1.044500282,60,"Region 06 AR, LA, NM, OK, TX",-0.133833444,-1.15955487
4/21/2020,AR,1.056122975,66.5,"Region 06 AR, LA, NM, OK, TX",0.024783517,-0.519625958
4/22/2020,AR,1.065096628,60,"Region 06 AR, LA, NM, OK, TX",0.147248558,-1.15955487
4/23/2020,AR,1.07687575,63.5,"Region 06 AR, LA, NM, OK, TX",0.308000333,-0.814977763
4/24/2020,AR,1.087581501,62.5,"Region 06 AR, LA, NM, OK, TX",0.454103624,-0.913428365
4/25/2020,AR,1.098721501,61,"Region 06 AR, LA, NM, OK, TX",0.606133188,-1.061104268
4/26/2020,AR,1.107860834,61.5,"Region 06 AR, LA, NM, OK, TX",0.730859293,-1.011878967
4/27/2020,AR,1.119682216,63.5,"Region 06 AR, LA, NM, OK, TX",0.892187798,-0.814977763
4/28/2020,AR,1.13032419,68,"Region 06 AR, LA, NM, OK, TX",1.037420712,-0.371950055
4/29/2020,AR,1.141054868,63.5,"Region 06 AR, LA, NM, OK, TX",1.183864186,-0.814977763
4/30/2020,AR,1.151191362,62.5,"Region 06 AR, LA, NM, OK, TX",1.322198725,-0.913428365
5/1/2020,AR,1.163839008,66.5,"Region 06 AR, LA, NM, OK, TX",1.494803402,-0.519625958
5/2/2020,AR,1.169569323,72.5,"Region 06 AR, LA, NM, OK, TX",1.573006031,0.071077654
5/3/2020,AR,1.175839047,71.5,"Region 06 AR, LA, NM, OK, TX",1.658570071,-0.027372948
5/4/2020,AR,1.178892268,75.5,"Region 06 AR, LA, NM, OK, TX",1.700237922,0.36642946
5/5/2020,AR,1.185637779,66,"Region 06 AR, LA, NM, OK, TX",1.792295112,-0.568851259
5/6/2020,AR,1.190208154,62,"Region 06 AR, LA, NM, OK, TX",1.854667833,-0.962653666
5/7/2020,AR,1.197500932,61,"Region 06 AR, LA, NM, OK, TX",1.954193673,-1.061104268
5/8/2020,AR,1.200646814,60.5,"Region 06 AR, LA, NM, OK, TX",1.997126085,-1.110329569
5/9/2020,AR,1.203409388,55,"Region 06 AR, LA, NM, OK, TX",2.034827425,-1.65180788
5/10/2020,AR,1.209469484,61.5,"Region 06 AR, LA, NM, OK, TX",2.117530634,-1.011878967
5/11/2020,AR,1.20962939,58,"Region 06 AR, LA, NM, OK, TX",2.119712899,-1.356456074
5/12/2020,AR,1.209356492,52,"Region 06 AR, LA, NM, OK, TX",2.115988612,-1.947159686
5/13/2020,AR,1.205348985,68,"Region 06 AR, LA, NM, OK, TX",2.06129745,-0.371950055
5/14/2020,AR,1.205868235,73,"Region 06 AR, LA, NM, OK, TX",2.068383747,0.120302955
5/15/2020,AR,1.213137927,74.5,"Region 06 AR, LA, NM, OK, TX",2.167594529,0.267978858
5/16/2020,AR,1.211469899,73,"Region 06 AR, LA, NM, OK, TX",2.144830654,0.120302955
5/17/2020,AR,1.20977998,70,"Region 06 AR, LA, NM, OK, TX",2.121768028,-0.175048851
5/18/2020,AR,1.206507055,69.5,"Region 06 AR, LA, NM, OK, TX",2.077101838,-0.224274152
5/19/2020,AR,1.20416768,65,"Region 06 AR, LA, NM, OK, TX",2.04517597,-0.66730186
5/20/2020,AR,1.199682685,66.5,"Region 06 AR, LA, NM, OK, TX",1.983968445,-0.519625958
5/21/2020,AR,1.197152809,69,"Region 06 AR, LA, NM, OK, TX",1.949442777,-0.273499453
5/22/2020,AR,1.192021498,73,"Region 06 AR, LA, NM, OK, TX",1.879414862,0.120302955
5/23/2020,AR,1.181843477,73.5,"Region 06 AR, LA, NM, OK, TX",1.740513597,0.169528256
5/24/2020,AR,1.180074088,75.5,"Region 06 AR, LA, NM, OK, TX",1.71636643,0.36642946
5/25/2020,AR,1.175974744,77.5,"Region 06 AR, LA, NM, OK, TX",1.660421952,0.563330664
5/26/2020,AR,1.170352446,73.5,"Region 06 AR, LA, NM, OK, TX",1.58369345,0.169528256
5/27/2020,AR,1.158324596,72.5,"Region 06 AR, LA, NM, OK, TX",1.419547239,0.071077654
5/28/2020,AR,1.153547781,69,"Region 06 AR, LA, NM, OK, TX",1.354357194,-0.273499453
5/29/2020,AR,1.143734151,73.5,"Region 06 AR, LA, NM, OK, TX",1.220428838,0.169528256
5/30/2020,AR,1.136772359,71,"Region 06 AR, LA, NM, OK, TX",1.125420023,-0.076598249
5/31/2020,AR,1.131406192,71.5,"Region 06 AR, LA, NM, OK, TX",1.052186986,-0.027372948
6/1/2020,AR,1.12758262,72,"Region 06 AR, LA, NM, OK, TX",1.000006018,0.021852353
6/2/2020,AR,1.123731008,73.5,"Region 06 AR, LA, NM, OK, TX",0.947442383,0.169528256
6/3/2020,AR,1.116602341,77,"Region 06 AR, LA, NM, OK, TX",0.850156195,0.514105363
6/4/2020,AR,1.110446257,80.5,"Region 06 AR, LA, NM, OK, TX",0.766143021,0.85868247
6/5/2020,AR,1.105539382,81.5,"Region 06 AR, LA, NM, OK, TX",0.699178024,0.957133072
6/6/2020,AR,1.10344558,79,"Region 06 AR, LA, NM, OK, TX",0.670603535,0.711006567
6/7/2020,AR,1.097541525,82,"Region 06 AR, LA, NM, OK, TX",0.590029845,1.006358373
6/8/2020,AR,1.093577764,76,"Region 06 AR, LA, NM, OK, TX",0.535935693,0.415654761
6/9/2020,AR,1.094755678,81,"Region 06 AR, LA, NM, OK, TX",0.552010895,0.907907771
6/10/2020,AR,1.089741449,71.5,"Region 06 AR, LA, NM, OK, TX",0.483580819,-0.027372948
6/11/2020,AR,1.088341923,72.5,"Region 06 AR, LA, NM, OK, TX",0.464481238,0.071077654
6/12/2020,AR,1.084095007,76,"Region 06 AR, LA, NM, OK, TX",0.406522819,0.415654761
6/13/2020,AR,1.076772492,79,"Region 06 AR, LA, NM, OK, TX",0.306591153,0.711006567
6/14/2020,AR,1.073047367,79,"Region 06 AR, LA, NM, OK, TX",0.255753709,0.711006567
